Age,Gender,SkinType,HairType,Budget,Concern,Rating,RecommendedService
49,Female,Oily,Wavy,500,Aging,3.5,Deep Cleansing Facial
59,Male,Oily,Coily,1500,Hair Fall,4.0,Deep Cleansing Facial
22,Female,Normal,Coily,3000,Aging,3.0,Gold Glow Therapy
35,Female,Dry,Coily,1500,Frizz,3.0,Keratin Therapy
40,Female,Normal,Coily,1500,Hair Fall,3.5,Scalp Treatment
32,Male,Sensitive,Straight,2000,Pigmentation,4.0,De-Tan Treatment
52,Male,Dry,Wavy,500,Pigmentation,4.0,Hydrating Facial
49,Female,Dry,Thinning,1000,Dandruff,5.0,Scalp Treatment
18,Female,Oily,Curly,1500,Dandruff,5.0,Deep Cleansing Facial
26,Female,Oily,Curly,5000,Frizz,5.0,Chemical Peel Treatment
63,Female,Sensitive,Straight,500,Hair Fall,3.0,Scalp Treatment
54,Female,Normal,Coily,5000,Aging,3.0,Gold Glow Therapy
40,Female,Dry,Straight,500,Dullness,5.0,Hydrating Facial
64,Male,Dry,Wavy,1000,Frizz,3.5,Hair Spa
46,Male,Combination,Thinning,5000,Dullness,3.5,Advanced Hair Spa
55,Female,Dry,Thinning,500,Hair Fall,5.0,Scalp Treatment
58,Male,Combination,Straight,500,Dandruff,3.5,Anti-Dandruff Spa
59,Female,Combination,Thinning,1000,Acne,4.5,Deep Cleansing Facial
47,Female,Oily,Curly,1000,Hair Fall,5.0,Deep Cleansing Facial
33,Female,Dry,Coily,1000,Hair Fall,5.0,Scalp Treatment
52,Female,Oily,Wavy,1500,Frizz,5.0,Deep Cleansing Facial
48,Male,Dry,Coily,5000,Dullness,4.5,Keratin Therapy
34,Female,Combination,Wavy,5000,Hair Fall,4.0,Advanced Hair Spa
47,Female,Dry,Thinning,10000,Dandruff,4.0,Advanced Hair Spa
39,Male,Combination,Wavy,3000,Dullness,3.0,Vitamin C Glow Facial
57,Male,Oily,Wavy,1500,Pigmentation,3.0,Deep Cleansing Facial
26,Female,Normal,Coily,500,Frizz,3.0,Hair Spa
54,Female,Normal,Straight,2000,Frizz,4.0,Keratin Therapy
48,Female,Combination,Wavy,2000,Dandruff,3.5,Anti-Dandruff Spa
34,Female,Oily,Wavy,2000,Dullness,5.0,Chemical Peel Treatment
56,Male,Combination,Straight,500,Frizz,4.0,Hair Spa
33,Female,Oily,Coily,1000,Dullness,3.5,Deep Cleansing Facial
22,Female,Combination,Coily,3000,Dullness,3.0,Keratin Therapy
58,Female,Combination,Wavy,3000,Dullness,3.5,Vitamin C Glow Facial
39,Female,Combination,Coily,10000,Hair Fall,3.5,Advanced Hair Spa
52,Female,Combination,Thinning,2000,Frizz,4.5,Advanced Hair Spa
48,Male,Oily,Curly,1000,Dullness,5.0,Keratin Therapy
28,Female,Dry,Curly,2000,Frizz,3.5,Keratin Therapy
18,Female,Dry,Wavy,3000,Pigmentation,3.0,Hydrating Facial
63,Non-binary,Oily,Coily,1500,Dullness,4.5,Deep Cleansing Facial
59,Female,Dry,Coily,3000,Dandruff,3.5,Keratin Therapy
63,Female,Combination,Straight,5000,Hair Fall,3.5,Advanced Hair Spa
25,Female,Sensitive,Thinning,1000,Frizz,3.0,Scalp Treatment
46,Non-binary,Combination,Thinning,1000,Pigmentation,3.5,Scalp Treatment
32,Female,Sensitive,Thinning,500,Hair Fall,4.0,Scalp Treatment
60,Female,Dry,Curly,1000,Pigmentation,4.5,Hair Spa
32,Female,Dry,Wavy,10000,Dullness,5.0,Hydrating Facial
32,Female,Sensitive,Wavy,1500,Hair Fall,3.5,Scalp Treatment
61,Female,Dry,Wavy,2000,Hair Fall,3.0,Advanced Hair Spa
27,Female,Sensitive,Curly,500,Frizz,5.0,Hair Spa
30,Male,Sensitive,Wavy,500,Aging,3.5,Anti-Aging Facial
38,Male,Sensitive,Straight,1000,Aging,3.5,Anti-Aging Facial
19,Female,Oily,Curly,1500,Hair Fall,5.0,Deep Cleansing Facial
21,Male,Combination,Straight,1500,Aging,3.5,Anti-Aging Facial
61,Female,Combination,Coily,1500,Acne,3.0,Deep Cleansing Facial
28,Female,Combination,Straight,1000,Hair Fall,3.5,Scalp Treatment
20,Male,Normal,Straight,3000,Acne,3.5,Chemical Peel Treatment
64,Non-binary,Combination,Straight,1500,Frizz,3.5,Keratin Therapy
37,Female,Combination,Straight,3000,Frizz,4.5,Keratin Therapy
62,Female,Combination,Curly,2000,Acne,4.5,Chemical Peel Treatment
32,Female,Normal,Wavy,1500,Dandruff,3.5,Classic Swedish Massage
45,Female,Sensitive,Wavy,10000,Dullness,3.0,Vitamin C Glow Facial
52,Female,Sensitive,Wavy,1500,Aging,3.0,Anti-Aging Facial
18,Female,Oily,Curly,500,Hair Fall,3.5,Deep Cleansing Facial
56,Female,Sensitive,Thinning,10000,Hair Fall,4.5,Advanced Hair Spa
47,Male,Combination,Wavy,5000,Aging,4.5,Anti-Dandruff Spa
20,Male,Normal,Straight,500,Acne,3.0,Deep Cleansing Facial
44,Male,Oily,Wavy,3000,Aging,4.5,Chemical Peel Treatment
51,Female,Oily,Thinning,3000,Aging,3.0,Chemical Peel Treatment
43,Female,Sensitive,Wavy,3000,Pigmentation,3.0,De-Tan Treatment
50,Female,Normal,Curly,500,Pigmentation,4.0,Hair Spa
56,Female,Combination,Straight,5000,Pigmentation,4.5,De-Tan Treatment
43,Male,Normal,Wavy,2000,Dandruff,3.5,Anti-Dandruff Spa
18,Female,Dry,Coily,1000,Dullness,3.0,Hair Spa
53,Female,Combination,Coily,1000,Frizz,3.5,Hair Spa
40,Female,Oily,Coily,3000,Aging,3.0,Chemical Peel Treatment
32,Female,Sensitive,Thinning,2000,Pigmentation,5.0,Advanced Hair Spa
54,Female,Combination,Curly,1500,Pigmentation,5.0,Keratin Therapy
47,Male,Combination,Coily,2000,Hair Fall,5.0,Gold Glow Therapy
42,Female,Sensitive,Coily,1500,Acne,5.0,Deep Cleansing Facial
49,Male,Oily,Coily,1500,Hair Fall,4.5,De-Tan Treatment
56,Male,Sensitive,Wavy,1500,Aging,3.0,Anti-Aging Facial
58,Female,Dry,Thinning,1000,Acne,3.0,Deep Cleansing Facial
51,Male,Combination,Coily,1500,Dullness,3.5,Keratin Therapy
48,Male,Sensitive,Wavy,500,Frizz,3.5,Hair Spa
49,Female,Sensitive,Straight,3000,Dullness,3.5,Vitamin C Glow Facial
24,Female,Normal,Coily,5000,Aging,3.0,Gold Glow Therapy
27,Female,Oily,Wavy,1500,Dullness,4.0,Deep Cleansing Facial
19,Female,Combination,Curly,3000,Acne,5.0,Chemical Peel Treatment
64,Female,Normal,Thinning,3000,Dullness,3.5,Advanced Hair Spa
49,Female,Sensitive,Wavy,3000,Pigmentation,4.5,De-Tan Treatment
42,Female,Dry,Straight,1000,Dullness,4.0,Hydrating Facial
32,Male,Oily,Straight,500,Pigmentation,3.0,Deep Cleansing Facial
38,Female,Combination,Thinning,1000,Acne,4.5,Deep Cleansing Facial
63,Female,Sensitive,Thinning,3000,Frizz,4.5,Advanced Hair Spa
35,Female,Sensitive,Wavy,3000,Pigmentation,4.5,De-Tan Treatment
40,Female,Normal,Coily,1000,Aging,4.0,Anti-Aging Facial
38,Female,Oily,Straight,1000,Aging,3.5,Deep Cleansing Facial
36,Female,Sensitive,Coily,2000,Dullness,3.0,Keratin Therapy
23,Female,Normal,Thinning,5000,Acne,4.0,Chemical Peel Treatment
51,Male,Dry,Thinning,500,Hair Fall,3.0,Scalp Treatment
45,Female,Normal,Straight,10000,Aging,3.5,Gold Glow Therapy
49,Female,Combination,Curly,2000,Frizz,5.0,Anti-Dandruff Spa
42,Male,Sensitive,Straight,1500,Aging,4.5,Anti-Aging Facial
38,Male,Combination,Curly,1500,Aging,3.0,Anti-Aging Facial
34,Female,Dry,Curly,3000,Pigmentation,4.5,Keratin Therapy
22,Female,Sensitive,Wavy,2000,Acne,4.0,Chemical Peel Treatment
32,Male,Oily,Thinning,500,Frizz,3.5,Deep Cleansing Facial
42,Female,Oily,Curly,10000,Acne,5.0,Chemical Peel Treatment
60,Female,Oily,Coily,500,Acne,4.0,Deep Cleansing Facial
23,Male,Normal,Straight,10000,Acne,5.0,Chemical Peel Treatment
57,Female,Combination,Coily,5000,Frizz,5.0,Keratin Therapy
37,Male,Sensitive,Thinning,3000,Frizz,3.5,Advanced Hair Spa
20,Female,Oily,Curly,500,Aging,3.0,Deep Cleansing Facial
25,Male,Normal,Straight,1500,Acne,4.0,Deep Cleansing Facial
62,Male,Dry,Curly,5000,Acne,4.5,Chemical Peel Treatment
60,Female,Combination,Coily,500,Pigmentation,4.0,Hair Spa
54,Male,Oily,Coily,2000,Acne,4.0,Chemical Peel Treatment
50,Female,Dry,Straight,500,Aging,3.0,Anti-Aging Facial
40,Male,Sensitive,Curly,1500,Dandruff,3.5,Keratin Therapy
27,Female,Sensitive,Thinning,1500,Dullness,3.0,Scalp Treatment
35,Female,Dry,Coily,1500,Hair Fall,5.0,Scalp Treatment
57,Male,Normal,Coily,500,Pigmentation,3.5,Hair Spa
24,Male,Sensitive,Thinning,1500,Acne,3.5,Deep Cleansing Facial
43,Non-binary,Oily,Straight,10000,Dandruff,3.0,Chemical Peel Treatment
45,Male,Sensitive,Curly,1000,Acne,5.0,Advanced Hair Spa
43,Female,Oily,Straight,500,Pigmentation,5.0,Deep Cleansing Facial
39,Female,Oily,Wavy,1500,Aging,4.5,Chemical Peel Treatment
19,Female,Sensitive,Curly,3000,Dandruff,4.5,Keratin Therapy
53,Female,Normal,Thinning,3000,Hair Fall,5.0,Advanced Hair Spa
22,Female,Dry,Coily,10000,Acne,3.0,Chemical Peel Treatment
47,Male,Oily,Straight,2000,Dandruff,3.5,Chemical Peel Treatment
38,Female,Combination,Thinning,1000,Dullness,3.5,Scalp Treatment
20,Female,Oily,Straight,500,Dandruff,3.0,Deep Cleansing Facial
45,Male,Oily,Curly,3000,Acne,3.5,Chemical Peel Treatment
35,Female,Oily,Curly,1500,Dullness,5.0,Deep Cleansing Facial
35,Female,Dry,Thinning,1500,Frizz,5.0,Scalp Treatment
62,Male,Combination,Wavy,1000,Pigmentation,3.0,De-Tan Treatment
61,Female,Dry,Wavy,1500,Aging,3.0,Anti-Aging Facial
21,Female,Normal,Thinning,1000,Dandruff,4.5,Scalp Treatment
31,Male,Oily,Thinning,2000,Frizz,4.5,Chemical Peel Treatment
47,Female,Normal,Curly,10000,Dandruff,3.5,Keratin Therapy
49,Male,Dry,Wavy,10000,Frizz,5.0,Keratin Therapy
51,Female,Combination,Wavy,10000,Pigmentation,3.5,De-Tan Treatment
60,Male,Normal,Coily,5000,Acne,4.0,Chemical Peel Treatment
33,Female,Dry,Straight,10000,Dandruff,5.0,Anti-Dandruff Spa
20,Female,Combination,Curly,3000,Frizz,3.0,Keratin Therapy
32,Male,Sensitive,Thinning,1000,Acne,3.0,Deep Cleansing Facial
39,Female,Normal,Thinning,3000,Aging,4.0,Gold Glow Therapy
43,Female,Dry,Thinning,3000,Frizz,5.0,Advanced Hair Spa
24,Male,Combination,Curly,2000,Acne,3.5,Chemical Peel Treatment
33,Female,Dry,Coily,5000,Dullness,3.0,Keratin Therapy
43,Female,Normal,Wavy,1500,Hair Fall,3.5,Scalp Treatment
59,Female,Oily,Thinning,1000,Dandruff,3.0,De-Tan Treatment
23,Male,Oily,Straight,500,Dullness,4.0,Deep Cleansing Facial
44,Female,Normal,Coily,1000,Pigmentation,4.0,Hair Spa
57,Female,Oily,Wavy,500,Dullness,3.5,De-Tan Treatment
53,Female,Dry,Thinning,10000,Hair Fall,4.5,Advanced Hair Spa
57,Female,Normal,Coily,2000,Aging,3.5,Anti-Aging Facial
31,Female,Combination,Curly,3000,Acne,4.5,Chemical Peel Treatment
47,Male,Dry,Coily,10000,Hair Fall,4.0,Advanced Hair Spa
22,Female,Dry,Straight,10000,Pigmentation,5.0,Hydrating Facial
26,Female,Dry,Straight,3000,Frizz,4.5,Keratin Therapy
25,Female,Oily,Wavy,10000,Acne,3.5,Chemical Peel Treatment
34,Male,Sensitive,Thinning,1000,Dandruff,5.0,Scalp Treatment
58,Female,Oily,Coily,10000,Dandruff,4.5,Chemical Peel Treatment
33,Female,Normal,Straight,5000,Pigmentation,3.5,De-Tan Treatment
39,Female,Normal,Wavy,5000,Dullness,4.5,Vitamin C Glow Facial
24,Female,Normal,Wavy,2000,Pigmentation,4.0,De-Tan Treatment
57,Female,Dry,Wavy,1500,Aging,5.0,Anti-Aging Facial
34,Female,Normal,Curly,10000,Aging,4.5,Gold Glow Therapy
64,Female,Normal,Straight,10000,Acne,3.0,Chemical Peel Treatment
32,Female,Sensitive,Curly,500,Pigmentation,5.0,Anti-Dandruff Spa
49,Female,Combination,Curly,5000,Hair Fall,5.0,Advanced Hair Spa
62,Female,Sensitive,Wavy,10000,Dandruff,5.0,Anti-Dandruff Spa
57,Female,Combination,Thinning,500,Frizz,3.5,Vitamin C Glow Facial
35,Non-binary,Dry,Coily,1000,Acne,4.5,Deep Cleansing Facial
64,Non-binary,Sensitive,Straight,1000,Aging,3.5,Anti-Aging Facial
37,Female,Oily,Wavy,3000,Hair Fall,4.0,Chemical Peel Treatment
55,Female,Sensitive,Coily,10000,Aging,4.5,Gold Glow Therapy
54,Female,Combination,Coily,10000,Pigmentation,4.0,Keratin Therapy
22,Female,Dry,Curly,5000,Dandruff,4.0,Keratin Therapy
22,Female,Dry,Coily,2000,Acne,3.5,Chemical Peel Treatment
45,Female,Combination,Coily,5000,Dandruff,4.5,Keratin Therapy
28,Female,Normal,Curly,5000,Dullness,3.5,Keratin Therapy
19,Male,Normal,Straight,1500,Dandruff,3.5,Anti-Dandruff Spa
62,Female,Dry,Curly,5000,Pigmentation,3.5,Keratin Therapy
32,Non-binary,Dry,Straight,500,Dandruff,5.0,Anti-Dandruff Spa
23,Female,Sensitive,Wavy,5000,Dandruff,4.0,Anti-Dandruff Spa
36,Female,Dry,Wavy,500,Dandruff,3.5,Hydrating Facial
46,Male,Normal,Curly,1000,Pigmentation,4.5,Hair Spa
61,Female,Dry,Coily,3000,Frizz,4.5,Keratin Therapy
31,Female,Combination,Straight,1000,Pigmentation,4.0,De-Tan Treatment
23,Female,Oily,Straight,1500,Acne,3.0,Deep Cleansing Facial
57,Female,Normal,Curly,5000,Aging,3.5,Gold Glow Therapy
29,Female,Oily,Straight,1000,Dandruff,3.0,Deep Cleansing Facial
26,Female,Combination,Straight,1000,Frizz,5.0,Hair Spa
63,Male,Combination,Wavy,10000,Frizz,4.0,Keratin Therapy
47,Female,Dry,Thinning,500,Dandruff,5.0,Scalp Treatment
53,Female,Normal,Straight,10000,Dandruff,4.5,Anti-Dandruff Spa
45,Male,Sensitive,Thinning,2000,Dullness,5.0,Advanced Hair Spa
61,Female,Dry,Wavy,10000,Acne,4.0,Chemical Peel Treatment
34,Female,Oily,Coily,500,Dandruff,4.5,Deep Cleansing Facial
47,Female,Normal,Curly,1500,Dullness,4.0,Keratin Therapy
24,Female,Oily,Coily,2000,Hair Fall,3.5,Chemical Peel Treatment
44,Male,Dry,Thinning,500,Pigmentation,3.5,Scalp Treatment
25,Female,Combination,Straight,5000,Pigmentation,4.5,De-Tan Treatment
63,Female,Dry,Straight,1500,Dullness,3.5,Hydrating Facial
41,Female,Dry,Wavy,1000,Frizz,5.0,Hair Spa
38,Female,Normal,Wavy,2000,Frizz,4.5,Keratin Therapy
33,Female,Combination,Straight,5000,Dullness,4.0,Vitamin C Glow Facial
43,Female,Combination,Wavy,3000,Hair Fall,3.0,Advanced Hair Spa
23,Female,Combination,Wavy,10000,Hair Fall,4.0,Advanced Hair Spa
45,Male,Sensitive,Coily,5000,Pigmentation,5.0,Keratin Therapy
43,Female,Oily,Coily,1500,Pigmentation,5.0,Deep Cleansing Facial
19,Female,Combination,Thinning,10000,Pigmentation,3.0,Advanced Hair Spa
55,Female,Normal,Coily,500,Dullness,4.0,Hair Spa
26,Female,Dry,Curly,5000,Hair Fall,4.0,Advanced Hair Spa
41,Female,Dry,Straight,1500,Frizz,4.0,Keratin Therapy
46,Female,Sensitive,Thinning,3000,Dullness,3.0,Advanced Hair Spa
30,Male,Normal,Thinning,1000,Acne,4.0,Deep Cleansing Facial
47,Female,Dry,Coily,10000,Hair Fall,4.0,Advanced Hair Spa
61,Female,Sensitive,Straight,3000,Pigmentation,4.0,De-Tan Treatment
54,Female,Oily,Straight,1500,Frizz,3.5,Deep Cleansing Facial
31,Female,Normal,Thinning,10000,Dandruff,3.0,Anti-Dandruff Spa
30,Female,Sensitive,Straight,1000,Frizz,5.0,Hair Spa
51,Female,Dry,Straight,5000,Dandruff,4.0,Anti-Dandruff Spa
24,Male,Dry,Thinning,3000,Dullness,4.5,Advanced Hair Spa
56,Female,Oily,Curly,5000,Dandruff,3.0,Chemical Peel Treatment
32,Female,Sensitive,Thinning,3000,Frizz,4.0,Advanced Hair Spa
27,Female,Normal,Thinning,3000,Dandruff,5.0,Advanced Hair Spa
52,Male,Combination,Wavy,3000,Dandruff,4.5,Anti-Dandruff Spa
21,Male,Normal,Straight,5000,Acne,4.5,Chemical Peel Treatment
55,Female,Normal,Thinning,10000,Dullness,4.0,Advanced Hair Spa
38,Female,Combination,Curly,1500,Acne,3.0,Deep Cleansing Facial
55,Male,Dry,Coily,1000,Dandruff,4.0,Hair Spa
32,Female,Sensitive,Curly,3000,Acne,4.5,Classic Swedish Massage
64,Female,Combination,Thinning,5000,Pigmentation,3.5,Advanced Hair Spa
51,Female,Normal,Straight,2000,Dullness,5.0,Vitamin C Glow Facial
54,Non-binary,Combination,Thinning,10000,Hair Fall,4.5,Advanced Hair Spa
32,Male,Sensitive,Curly,2000,Frizz,5.0,Keratin Therapy
48,Female,Dry,Curly,5000,Acne,4.5,Chemical Peel Treatment
62,Female,Sensitive,Straight,10000,Frizz,4.5,Keratin Therapy
42,Female,Dry,Curly,5000,Acne,3.0,Chemical Peel Treatment
52,Female,Normal,Wavy,1000,Aging,3.5,Anti-Aging Facial
50,Female,Oily,Wavy,1000,Dandruff,5.0,Deep Cleansing Facial
39,Female,Normal,Curly,5000,Dullness,3.0,Keratin Therapy
32,Female,Dry,Coily,1500,Aging,3.5,Anti-Aging Facial
38,Female,Combination,Straight,1500,Pigmentation,4.5,De-Tan Treatment
56,Female,Dry,Wavy,1000,Aging,4.0,Anti-Aging Facial
22,Female,Normal,Curly,500,Pigmentation,3.5,Hair Spa
38,Female,Sensitive,Straight,1000,Acne,3.0,Deep Cleansing Facial
48,Female,Dry,Coily,1500,Hair Fall,4.0,Scalp Treatment
48,Male,Oily,Wavy,500,Pigmentation,5.0,Deep Cleansing Facial
60,Female,Dry,Coily,5000,Frizz,3.0,Keratin Therapy
38,Female,Sensitive,Straight,1000,Aging,3.5,Anti-Aging Facial
52,Female,Oily,Curly,2000,Hair Fall,4.0,Chemical Peel Treatment
62,Female,Oily,Curly,1500,Hair Fall,4.0,Deep Cleansing Facial
39,Female,Oily,Wavy,2000,Aging,4.0,Chemical Peel Treatment
49,Female,Normal,Thinning,10000,Frizz,4.0,Advanced Hair Spa
31,Female,Dry,Coily,2000,Dullness,3.5,Keratin Therapy
56,Female,Sensitive,Straight,500,Pigmentation,3.5,De-Tan Treatment
33,Female,Sensitive,Wavy,2000,Pigmentation,3.0,De-Tan Treatment
61,Female,Oily,Thinning,2000,Hair Fall,4.0,Chemical Peel Treatment
43,Female,Normal,Straight,2000,Frizz,4.5,Vitamin C Glow Facial
22,Non-binary,Oily,Wavy,500,Acne,3.5,Deep Cleansing Facial
31,Female,Normal,Straight,2000,Dandruff,5.0,Anti-Dandruff Spa
28,Male,Sensitive,Wavy,5000,Acne,5.0,Chemical Peel Treatment
61,Female,Dry,Thinning,5000,Frizz,3.0,Advanced Hair Spa
28,Female,Sensitive,Thinning,1000,Acne,3.0,Deep Cleansing Facial
32,Female,Oily,Wavy,1000,Dandruff,3.0,Deep Cleansing Facial
53,Female,Dry,Thinning,1000,Frizz,4.5,Scalp Treatment
35,Female,Oily,Curly,1500,Pigmentation,5.0,Deep Cleansing Facial
52,Female,Sensitive,Wavy,3000,Aging,3.0,Gold Glow Therapy
27,Female,Normal,Straight,500,Aging,4.5,Anti-Aging Facial
53,Female,Combination,Curly,2000,Frizz,4.5,Keratin Therapy
55,Female,Combination,Coily,2000,Acne,5.0,Chemical Peel Treatment
62,Male,Sensitive,Curly,2000,Aging,4.0,Anti-Aging Facial
39,Female,Sensitive,Wavy,2000,Pigmentation,4.5,De-Tan Treatment
48,Female,Normal,Curly,500,Dandruff,3.0,Hair Spa
62,Female,Sensitive,Curly,2000,Dandruff,4.5,Keratin Therapy
21,Non-binary,Oily,Wavy,3000,Pigmentation,5.0,Chemical Peel Treatment
27,Female,Dry,Coily,3000,Acne,5.0,Chemical Peel Treatment
27,Male,Oily,Coily,1500,Acne,4.5,Anti-Aging Facial
30,Male,Oily,Thinning,2000,Acne,4.0,Chemical Peel Treatment
63,Female,Normal,Straight,10000,Aging,3.0,Gold Glow Therapy
59,Female,Combination,Coily,10000,Pigmentation,4.0,Keratin Therapy
27,Female,Normal,Wavy,500,Aging,4.0,Anti-Aging Facial
61,Female,Combination,Curly,500,Dullness,4.5,Hair Spa
23,Female,Oily,Thinning,3000,Frizz,4.0,Chemical Peel Treatment
51,Female,Oily,Coily,500,Frizz,5.0,Deep Cleansing Facial
61,Female,Oily,Curly,1000,Acne,4.5,Deep Cleansing Facial
24,Male,Oily,Coily,10000,Hair Fall,3.0,Chemical Peel Treatment
32,Female,Normal,Thinning,1500,Frizz,4.5,Scalp Treatment
46,Female,Combination,Coily,500,Frizz,3.0,Hair Spa
22,Female,Normal,Straight,500,Frizz,4.5,Hair Spa
24,Female,Combination,Straight,5000,Aging,3.0,Gold Glow Therapy
27,Female,Combination,Thinning,2000,Aging,3.5,Anti-Aging Facial
57,Female,Oily,Straight,5000,Aging,5.0,Chemical Peel Treatment
48,Female,Normal,Thinning,2000,Hair Fall,4.5,Advanced Hair Spa
59,Female,Combination,Wavy,10000,Pigmentation,4.5,De-Tan Treatment
46,Male,Combination,Wavy,1500,Aging,4.5,Anti-Aging Facial
61,Female,Combination,Wavy,500,Hair Fall,3.0,Scalp Treatment
25,Female,Dry,Coily,1500,Acne,4.0,Deep Cleansing Facial
30,Female,Normal,Wavy,10000,Dandruff,4.5,Anti-Dandruff Spa
43,Male,Normal,Coily,2000,Pigmentation,3.0,Keratin Therapy
42,Male,Oily,Thinning,1500,Hair Fall,4.5,Deep Cleansing Facial
47,Female,Oily,Curly,3000,Hair Fall,5.0,Chemical Peel Treatment
51,Female,Combination,Curly,3000,Pigmentation,3.0,Keratin Therapy
31,Non-binary,Combination,Thinning,2000,Aging,4.0,Anti-Aging Facial
61,Female,Combination,Curly,1500,Acne,5.0,Deep Cleansing Facial
53,Female,Dry,Curly,1500,Dullness,3.5,Keratin Therapy
46,Male,Oily,Straight,500,Acne,3.0,Deep Cleansing Facial
51,Female,Oily,Thinning,1500,Dandruff,4.5,Deep Cleansing Facial
57,Female,Combination,Thinning,1000,Dullness,3.5,Scalp Treatment
40,Male,Sensitive,Straight,3000,Frizz,3.5,Keratin Therapy
60,Female,Dry,Curly,5000,Dullness,5.0,Classic Swedish Massage
20,Male,Dry,Coily,1500,Aging,4.0,Anti-Aging Facial
49,Female,Dry,Straight,1500,Dullness,4.0,Hydrating Facial
28,Male,Normal,Coily,10000,Pigmentation,3.0,Keratin Therapy
27,Non-binary,Combination,Coily,5000,Hair Fall,5.0,Advanced Hair Spa
35,Female,Sensitive,Straight,1500,Aging,5.0,Anti-Aging Facial
47,Non-binary,Sensitive,Thinning,1500,Frizz,4.5,Scalp Treatment
29,Female,Sensitive,Straight,2000,Aging,4.5,Anti-Aging Facial
21,Male,Combination,Wavy,3000,Dullness,3.5,Vitamin C Glow Facial
45,Female,Normal,Thinning,5000,Pigmentation,4.5,Advanced Hair Spa
52,Female,Sensitive,Curly,1500,Hair Fall,4.0,Scalp Treatment
46,Male,Oily,Wavy,1500,Acne,3.0,Deep Cleansing Facial
26,Male,Normal,Wavy,2000,Acne,4.0,Chemical Peel Treatment
45,Female,Sensitive,Curly,5000,Acne,5.0,Chemical Peel Treatment
42,Male,Normal,Thinning,500,Acne,3.5,Deep Cleansing Facial
51,Female,Combination,Coily,3000,Aging,4.5,Gold Glow Therapy
60,Female,Oily,Straight,1500,Dandruff,5.0,Deep Cleansing Facial
26,Male,Dry,Straight,10000,Dandruff,3.0,Anti-Dandruff Spa
39,Female,Normal,Straight,10000,Hair Fall,3.5,Advanced Hair Spa
20,Female,Dry,Coily,5000,Hair Fall,3.5,Advanced Hair Spa
31,Male,Dry,Coily,500,Pigmentation,4.5,Hair Spa
28,Female,Sensitive,Curly,2000,Aging,3.0,Anti-Aging Facial
24,Female,Oily,Wavy,3000,Frizz,3.0,Chemical Peel Treatment
29,Female,Sensitive,Thinning,10000,Dullness,3.0,Advanced Hair Spa
44,Female,Combination,Curly,3000,Dullness,5.0,Keratin Therapy
43,Female,Combination,Coily,1500,Frizz,4.0,Keratin Therapy
19,Female,Normal,Thinning,1000,Hair Fall,3.5,Scalp Treatment
28,Male,Normal,Thinning,2000,Dandruff,5.0,Anti-Aging Facial
57,Female,Normal,Thinning,3000,Dullness,4.0,Advanced Hair Spa
50,Male,Normal,Curly,2000,Acne,4.0,Chemical Peel Treatment
33,Female,Dry,Wavy,10000,Pigmentation,5.0,Hydrating Facial
47,Female,Dry,Wavy,5000,Aging,3.0,Gold Glow Therapy
45,Male,Normal,Coily,1500,Aging,4.5,Anti-Aging Facial
48,Female,Dry,Coily,3000,Frizz,4.0,Keratin Therapy
27,Female,Sensitive,Straight,5000,Aging,3.5,Advanced Hair Spa
46,Female,Combination,Coily,500,Frizz,3.0,Hair Spa
60,Female,Dry,Curly,5000,Frizz,4.0,Keratin Therapy
58,Male,Sensitive,Wavy,1500,Dandruff,3.5,Anti-Dandruff Spa
59,Female,Sensitive,Coily,5000,Frizz,3.0,Keratin Therapy
39,Female,Normal,Curly,5000,Pigmentation,4.5,Keratin Therapy
26,Male,Dry,Wavy,1000,Pigmentation,4.0,Hydrating Facial
46,Male,Oily,Curly,5000,Aging,4.0,Vitamin C Glow Facial
27,Female,Combination,Curly,2000,Pigmentation,5.0,Keratin Therapy
62,Female,Normal,Coily,2000,Frizz,3.0,Keratin Therapy
24,Female,Normal,Thinning,10000,Acne,4.0,Chemical Peel Treatment
44,Female,Combination,Coily,10000,Frizz,4.5,Keratin Therapy
43,Male,Combination,Coily,3000,Acne,4.0,Chemical Peel Treatment
35,Female,Combination,Coily,2000,Frizz,3.5,Keratin Therapy
63,Female,Oily,Wavy,1500,Pigmentation,5.0,Deep Cleansing Facial
52,Female,Sensitive,Straight,500,Frizz,4.5,Hair Spa
33,Female,Combination,Curly,3000,Dullness,5.0,Keratin Therapy
35,Non-binary,Sensitive,Curly,500,Dandruff,4.5,Anti-Dandruff Spa
56,Female,Oily,Straight,1000,Frizz,3.0,Deep Cleansing Facial
33,Female,Oily,Straight,1000,Frizz,5.0,Deep Cleansing Facial
42,Female,Dry,Wavy,1500,Dandruff,5.0,Anti-Dandruff Spa
38,Male,Normal,Straight,500,Pigmentation,3.0,De-Tan Treatment
41,Male,Dry,Coily,1500,Dullness,3.5,Keratin Therapy
